id,Clean ID ,Geographic Area Name,Total,Total MOE,TOTAL WHITE ALONE,TOTAL BLACK ,TOTAL NATIVE AMERICAN,TOTAL ASIAN ,NATIVE HAWAIIAN PACIFIC ISLANDER,OTHER RACE,TWO OR MORE ,LATINO,White Percentage,Black Percentage,Native American Percentage,Asian Pecentage,Native Hawaiian PI percentage,Latino Percentage 
1400000US06059011709,6059011709,"Census Tract 117.09, Orange County, California",4610,262,2681,84,0,652,13,56,96,1028,58.15618221,1.822125813,0,14.14316703,0.281995662,22.29934924
1400000US06059011710,6059011710,"Census Tract 117.10, Orange County, California",3455,239,1849,38,11,591,0,0,181,785,53.51664255,1.099855282,0.318379161,17.10564399,0,22.72069465
1400000US06059011711,6059011711,"Census Tract 117.11, Orange County, California",7878,604,1915,245,19,743,57,8,292,4599,24.30820005,3.109926377,0.241177964,9.431327748,0.723533892,58.37776085
1400000US06059011712,6059011712,"Census Tract 117.12, Orange County, California",4734,343,1167,17,0,773,0,0,234,2543,24.65145754,0.359104351,0,16.3286861,0,53.71778623
1400000US06059011714,6059011714,"Census Tract 117.14, Orange County, California",898,103,248,76,0,128,0,0,58,388,27.6169265,8.46325167,0,14.25389755,0,43.20712695
1400000US06059011715,6059011715,"Census Tract 117.15, Orange County, California",6437,320,3601,147,0,1104,2,0,124,1459,55.9422091,2.283672518,0,17.15084667,0.031070374,22.66583812
1400000US06059011716,6059011716,"Census Tract 117.16, Orange County, California",5223,286,1563,11,0,2012,46,0,125,1466,29.92533027,0.210606931,0,38.52192227,0.880719893,28.06816006
1400000US06059011717,6059011717,"Census Tract 117.17, Orange County, California",2680,161,1640,43,0,362,0,4,57,574,61.19402985,1.604477612,0,13.50746269,0,21.41791045
1400000US06059011718,6059011718,"Census Tract 117.18, Orange County, California",3458,178,2000,3,0,454,0,22,192,787,57.83689994,0.08675535,0,13.12897629,0,22.75882013
1400000US06059011720,6059011720,"Census Tract 117.20, Orange County, California",6573,448,248,113,0,277,0,0,96,5839,3.773010802,1.719154115,0,4.214209646,0,88.83310513
1400000US06059011721,6059011721,"Census Tract 117.21, Orange County, California",5364,464,862,116,0,306,13,0,42,4025,16.07009694,2.16256525,0,5.704697987,0.24235645,75.03728561
1400000US06059011722,6059011722,"Census Tract 117.22, Orange County, California",2259,164,937,56,0,426,0,0,20,820,41.47853032,2.478972997,0,18.85790173,0,36.29924745
1400000US06059021802,6059021802,"Census Tract 218.02, Orange County, California",6981,534,4634,22,1,688,0,0,127,1509,66.38017476,0.315141097,0.014324595,9.855321587,0,21.61581435
1400000US06059021807,6059021807,"Census Tract 218.07, Orange County, California",4438,332,2283,61,12,466,0,0,34,1582,51.44209103,1.374493015,0.270392068,10.50022533,0,35.6466877
1400000US06059021809,6059021809,"Census Tract 218.09, Orange County, California",3188,175,2066,29,10,463,0,0,167,453,64.8055207,0.90966123,0.313676286,14.52321205,0,14.20953576
1400000US06059021810,6059021810,"Census Tract 218.10, Orange County, California",3570,194,2110,91,0,468,0,0,121,780,59.10364146,2.549019608,0,13.1092437,0,21.8487395
1400000US06059021812,6059021812,"Census Tract 218.12, Orange County, California",6535,497,3670,19,0,541,0,0,213,2092,56.15914308,0.290742158,0,8.278500383,0,32.01224178
1400000US06059021813,6059021813,"Census Tract 218.13, Orange County, California",4,6,0,0,0,0,0,0,0,4,0,0,0,0,0,100
1400000US06059021814,6059021814,"Census Tract 218.14, Orange County, California",7192,602,3334,387,0,1387,0,0,321,1763,46.3570634,5.380978865,0,19.28531702,0,24.51334816
1400000US06059021815,6059021815,"Census Tract 218.15, Orange County, California",11591,520,4512,270,42,4551,0,20,417,1779,38.92675352,2.329393495,0.362350099,39.26322146,0,15.34811492
1400000US06059021816,6059021816,"Census Tract 218.16, Orange County, California",4966,200,3269,0,0,365,0,59,229,1044,65.82762787,0,0,7.349979863,0,21.0229561
1400000US06059021817,6059021817,"Census Tract 218.17, Orange County, California",3848,237,2319,0,0,239,16,0,175,1099,60.26507277,0,0,6.211018711,0.415800416,28.56029106
1400000US06059021820,6059021820,"Census Tract 218.20, Orange County, California",4259,233,2364,90,0,809,0,27,105,864,55.50598732,2.113172106,0,18.99506927,0,20.28645222
1400000US06059021821,6059021821,"Census Tract 218.21, Orange County, California",7772,477,3191,328,0,1728,0,0,223,2302,41.05764282,4.220277921,0,22.23365929,0,29.61914565
1400000US06059021822,6059021822,"Census Tract 218.22, Orange County, California",9543,505,4744,107,0,3398,13,0,280,1001,49.71183066,1.1212407,0,35.60725139,0.136225506,10.48936393
1400000US06059021823,6059021823,"Census Tract 218.23, Orange County, California",4238,251,2455,0,38,936,22,0,37,750,57.92826805,0,0.896649363,22.08588957,0.519112789,17.6970269
1400000US06059021824,6059021824,"Census Tract 218.24, Orange County, California",2782,149,1820,0,0,318,0,0,236,408,65.42056075,0,0,11.43062545,0,14.66570812
1400000US06059021825,6059021825,"Census Tract 218.25, Orange County, California",2940,229,1736,51,0,674,0,0,76,403,59.04761905,1.734693878,0,22.92517007,0,13.70748299
1400000US06059021826,6059021826,"Census Tract 218.26, Orange County, California",2806,283,1555,184,9,452,0,0,61,545,55.41696365,6.557377049,0.320741269,16.10833927,0,19.42266572
1400000US06059021827,6059021827,"Census Tract 218.27, Orange County, California",3064,312,1411,80,0,854,0,0,52,667,46.05091384,2.610966057,0,27.87206266,0,21.7689295
1400000US06059021828,6059021828,"Census Tract 218.28, Orange County, California",4146,213,2029,59,0,1083,20,0,94,861,48.93873613,1.42305837,0,26.12156295,0.482392668,20.76700434
1400000US06059021829,6059021829,"Census Tract 218.29, Orange County, California",5278,321,2791,28,0,1692,0,0,51,716,52.87987874,0.530503979,0,32.05759757,0,13.5657446
1400000US06059021830,6059021830,"Census Tract 218.30, Orange County, California",5943,324,3929,43,0,895,0,14,298,764,66.11139155,0.7235403,0,15.05973414,0,12.85546021
1400000US06059021903,6059021903,"Census Tract 219.03, Orange County, California",3825,372,1782,51,0,575,0,35,98,1284,46.58823529,1.333333333,0,15.03267974,0,33.56862745
1400000US06059021905,6059021905,"Census Tract 219.05, Orange County, California",5145,295,2860,179,0,756,9,0,122,1219,55.58794947,3.479105928,0,14.69387755,0.174927114,23.69290573
1400000US06059021912,6059021912,"Census Tract 219.12, Orange County, California",4365,220,2783,0,0,818,0,0,146,618,63.75715922,0,0,18.73997709,0,14.1580756
1400000US06059021913,6059021913,"Census Tract 219.13, Orange County, California",7435,476,1777,11,0,908,0,0,57,4682,23.90047075,0.14794889,0,12.21250841,0,62.97242771
1400000US06059021914,6059021914,"Census Tract 219.14, Orange County, California",4306,461,2211,99,15,363,1,26,120,1471,51.34695773,2.29911751,0.348351138,8.430097538,0.023223409,34.16163493
1400000US06059021915,6059021915,"Census Tract 219.15, Orange County, California",3997,252,2188,18,0,875,0,0,86,830,54.74105579,0.450337753,0,21.89141856,0,20.76557418
1400000US06059021916,6059021916,"Census Tract 219.16, Orange County, California",3308,210,2253,0,0,762,0,0,44,249,68.1076179,0,0,23.03506651,0,7.527206771
1400000US06059021917,6059021917,"Census Tract 219.17, Orange County, California",3221,251,2386,31,0,270,0,20,109,405,74.0763738,0.962434027,0,8.38248991,0,12.57373486
1400000US06059021918,6059021918,"Census Tract 219.18, Orange County, California",4710,441,2794,0,0,514,0,0,194,1208,59.32059448,0,0,10.91295117,0,25.64755839
1400000US06059021919,6059021919,"Census Tract 219.19, Orange County, California",2825,160,1869,28,0,379,0,0,162,387,66.15929204,0.991150442,0,13.4159292,0,13.69911504
1400000US06059021920,6059021920,"Census Tract 219.20, Orange County, California",7041,349,3848,67,0,1633,0,0,250,1243,54.65132794,0.951569379,0,23.19272831,0,17.65374237
1400000US06059021921,6059021921,"Census Tract 219.21, Orange County, California",4217,250,2319,135,0,1076,0,0,129,558,54.99170026,3.201327958,0,25.5157695,0,13.23215556
1400000US06059021922,6059021922,"Census Tract 219.22, Orange County, California",4841,336,2738,155,0,885,0,0,210,853,56.55856228,3.201817806,0,18.28134683,0,17.62032638
1400000US06059021923,6059021923,"Census Tract 219.23, Orange County, California",7141,435,3754,173,0,1550,0,0,355,1309,52.56966811,2.422629884,0,21.70564347,0,18.330766
1400000US06059021924,6059021924,"Census Tract 219.24, Orange County, California",4314,298,2156,101,0,1056,16,0,204,781,49.97681966,2.34121465,0,24.47844228,0.370885489,18.10384794
1400000US06059032002,6059032002,"Census Tract 320.02, Orange County, California",6833,424,4620,45,0,595,39,0,250,1284,67.6130543,0.658568711,0,8.707741841,0.570759549,18.79116054
1400000US06059032003,6059032003,"Census Tract 320.03, Orange County, California",4824,274,3349,27,75,474,0,6,168,725,69.42371476,0.559701493,1.554726368,9.825870647,0,15.02902156
1400000US06059032011,6059032011,"Census Tract 320.11, Orange County, California",1639,218,1281,6,0,10,0,0,41,301,78.15741306,0.366076876,0,0.610128127,0,18.36485662
1400000US06059032012,6059032012,"Census Tract 320.12, Orange County, California",4104,327,2800,19,8,298,0,0,151,828,68.22612086,0.462962963,0.194931774,7.261208577,0,20.1754386
1400000US06059032013,6059032013,"Census Tract 320.13, Orange County, California",5275,564,3476,130,0,567,0,0,430,672,65.8957346,2.464454976,0,10.74881517,0,12.73933649
1400000US06059032014,6059032014,"Census Tract 320.14, Orange County, California",6397,514,2256,158,29,674,0,55,256,2969,35.26653119,2.469907769,0.453337502,10.53618884,0,46.4123808
1400000US06059032015,6059032015,"Census Tract 320.15, Orange County, California",6679,532,4087,48,0,1187,26,65,225,1041,61.19179518,0.71867046,0,17.77212158,0.389279832,15.58616559
1400000US06059032020,6059032020,"Census Tract 320.20, Orange County, California",5890,317,3852,56,0,688,0,16,272,1006,65.39898132,0.950764007,0,11.68081494,0,17.07979626
1400000US06059032022,6059032022,"Census Tract 320.22, Orange County, California",6792,594,2622,154,26,606,0,0,132,3252,38.60424028,2.26737338,0.382803298,8.922261484,0,47.87985866
1400000US06059032023,6059032023,"Census Tract 320.23, Orange County, California",15339,771,11329,245,36,915,0,0,718,2096,73.85748745,1.597235804,0.234695873,5.965186779,0,13.66451529
1400000US06059032027,6059032027,"Census Tract 320.27, Orange County, California",6583,484,2796,24,0,989,24,14,283,2453,42.47303661,0.364575422,0,15.0235455,0.364575422,37.26264621
1400000US06059032028,6059032028,"Census Tract 320.28, Orange County, California",3247,323,1725,47,0,403,18,0,94,960,53.12596243,1.447489991,0,12.41145673,0.554357869,29.565753
1400000US06059032029,6059032029,"Census Tract 320.29, Orange County, California",4297,323,2607,29,11,522,0,0,157,971,60.67023505,0.674889458,0.255992553,12.14801024,0,22.59716081
1400000US06059032030,6059032030,"Census Tract 320.30, Orange County, California",3971,257,2542,19,0,364,0,0,98,948,64.01410224,0.4784689,0,9.166456812,0,23.87307983
1400000US06059032031,6059032031,"Census Tract 320.31, Orange County, California",3641,222,2363,63,0,441,0,12,112,650,64.89975282,1.730293875,0,12.11205713,0,17.8522384
1400000US06059032032,6059032032,"Census Tract 320.32, Orange County, California",3065,189,2003,0,0,319,0,0,208,535,65.35073409,0,0,10.40783034,0,17.45513866
1400000US06059032033,6059032033,"Census Tract 320.33, Orange County, California",3623,255,2045,23,19,572,12,0,120,832,56.44493514,0.634833011,0.52442727,15.78802098,0.331217223,22.96439415
1400000US06059032034,6059032034,"Census Tract 320.34, Orange County, California",5786,303,3518,226,0,914,0,0,245,883,60.80193571,3.905979952,0,15.79675078,0,15.26097477
1400000US06059032035,6059032035,"Census Tract 320.35, Orange County, California",2461,216,1588,57,0,385,0,8,63,360,64.5266152,2.316131654,0,15.64404714,0,14.62819992
1400000US06059032036,6059032036,"Census Tract 320.36, Orange County, California",3674,190,2700,12,0,251,13,0,75,623,73.48938487,0.326619488,0,6.831790964,0.353837779,16.9569951
1400000US06059032037,6059032037,"Census Tract 320.37, Orange County, California",4882,281,3803,147,0,574,0,27,38,293,77.89840229,3.011061041,0,11.75747644,0,6.001638673
1400000US06059032038,6059032038,"Census Tract 320.38, Orange County, California",6361,317,4169,0,0,956,33,0,406,797,65.54000943,0,0,15.02908348,0.518786354,12.5294765
1400000US06059032039,6059032039,"Census Tract 320.39, Orange County, California",6762,398,4324,0,0,843,0,0,298,1297,63.94557823,0,0,12.46672582,0,19.18071576
1400000US06059032040,6059032040,"Census Tract 320.40, Orange County, California",2620,157,1910,13,0,271,0,13,155,258,72.90076336,0.496183206,0,10.34351145,0,9.847328244
1400000US06059032041,6059032041,"Census Tract 320.41, Orange County, California",1011,139,719,2,4,93,0,0,53,140,71.11770524,0.197823937,0.395647873,9.198813056,0,13.84767557
1400000US06059032042,6059032042,"Census Tract 320.42, Orange County, California",5355,261,3948,51,49,265,0,0,200,842,73.7254902,0.952380952,0.91503268,4.948646125,0,15.72362278
1400000US06059032043,6059032043,"Census Tract 320.43, Orange County, California",3736,193,2846,61,0,250,0,21,158,400,76.17773019,1.632762313,0,6.691648822,0,10.70663812
1400000US06059032044,6059032044,"Census Tract 320.44, Orange County, California",5700,340,4472,127,17,443,16,0,186,439,78.45614035,2.228070175,0.298245614,7.771929825,0.280701754,7.701754386
1400000US06059032045,6059032045,"Census Tract 320.45, Orange County, California",3352,166,2606,15,0,198,15,0,94,424,77.74463007,0.447494033,0,5.906921241,0.447494033,12.64916468
1400000US06059032046,6059032046,"Census Tract 320.46, Orange County, California",6004,350,4678,12,0,583,0,59,142,530,77.91472352,0.199866755,0,9.710193205,0,8.827448368
1400000US06059032047,6059032047,"Census Tract 320.47, Orange County, California",4534,299,2890,95,24,389,0,0,122,1014,63.74062638,2.095280106,0.529333921,8.579620644,0,22.36435818
1400000US06059032048,6059032048,"Census Tract 320.48, Orange County, California",5742,361,3942,422,0,372,0,0,187,819,68.65203762,7.349355625,0,6.478578892,0,14.26332288
1400000US06059032049,6059032049,"Census Tract 320.49, Orange County, California",9613,641,5584,70,40,1779,0,0,497,1643,58.08800583,0.728180589,0.416103194,18.50618954,0,17.09143868
1400000US06059032050,6059032050,"Census Tract 320.50, Orange County, California",5143,285,3137,94,0,435,0,0,524,953,60.9955279,1.827727008,0,8.458098386,0,18.53004083
1400000US06059032051,6059032051,"Census Tract 320.51, Orange County, California",4423,309,2280,96,0,406,0,38,118,1485,51.54872259,2.17047253,0,9.179290075,0,33.57449695
1400000US06059032053,6059032053,"Census Tract 320.53, Orange County, California",8131,510,5295,295,0,1131,0,0,260,1150,65.12114131,3.628090026,0,13.9097282,0,14.1434018
1400000US06059032054,6059032054,"Census Tract 320.54, Orange County, California",5452,500,3112,176,0,448,0,20,323,1373,57.07997065,3.228173147,0,8.217168012,0,25.18341893
1400000US06059032055,6059032055,"Census Tract 320.55, Orange County, California",3671,311,1966,46,0,353,8,25,114,1159,53.55488968,1.25306456,0,9.615908472,0.217924271,31.57177881
1400000US06059032056,6059032056,"Census Tract 320.56, Orange County, California",10803,529,6748,219,0,1330,0,0,650,1856,62.46413033,2.027214663,0,12.31139498,0,17.18041285
1400000US06059032057,6059032057,"Census Tract 320.57, Orange County, California",8499,374,5466,0,100,896,106,0,754,1177,64.31344864,0,1.176609013,10.54241675,1.247205554,13.84868808
1400000US06059032058,6059032058,"Census Tract 320.58, Orange County, California",8226,351,6042,35,0,777,30,17,430,895,73.45003647,0.425480185,0,9.445660102,0.364697301,10.88013615
1400000US06059032059,6059032059,"Census Tract 320.59, Orange County, California",10275,652,6544,194,0,1705,0,0,232,1600,63.68856448,1.888077859,0,16.59367397,0,15.57177616
1400000US06059032061,6059032061,"Census Tract 320.61, Orange County, California",5521,426,4155,0,0,371,18,0,368,609,75.25810542,0,0,6.719797138,0.326027893,11.0306104
1400000US06059042103,6059042103,"Census Tract 421.03, Orange County, California",8067,506,6370,0,0,281,55,17,348,996,78.96367919,0,0,3.483327135,0.681790009,12.34659725
1400000US06059042106,6059042106,"Census Tract 421.06, Orange County, California",1696,206,1301,12,0,181,0,21,31,150,76.70990566,0.70754717,0,10.67216981,0,8.844339623
1400000US06059042107,6059042107,"Census Tract 421.07, Orange County, California",3490,471,2159,0,0,74,10,0,40,1207,61.86246418,0,0,2.12034384,0.286532951,34.58452722
1400000US06059042108,6059042108,"Census Tract 421.08, Orange County, California",4997,538,3700,42,0,98,0,0,133,1024,74.04442666,0.840504303,0,1.961176706,0,20.49229538
1400000US06059042109,6059042109,"Census Tract 421.09, Orange County, California",5175,465,3473,8,0,242,0,0,220,1232,67.11111111,0.154589372,0,4.676328502,0,23.80676329
1400000US06059042111,6059042111,"Census Tract 421.11, Orange County, California",6004,369,4956,0,25,100,21,0,79,823,82.54497002,0,0.416389074,1.665556296,0.349766822,13.70752831
1400000US06059042112,6059042112,"Census Tract 421.12, Orange County, California",6700,542,5130,19,88,481,0,0,140,842,76.56716418,0.28358209,1.313432836,7.179104478,0,12.56716418
1400000US06059042113,6059042113,"Census Tract 421.13, Orange County, California",4294,324,3464,32,28,115,0,40,106,509,80.67070331,0.745225897,0.65207266,2.678155566,0,11.85374942
